stateid,nid,year,statefip,suiWun,suiWMun,suiWFun,perc_empl_white,perc_empl_white_men,perc_empl_white_women,citi6016,inst6017_nom,gini,povertyrate,gdp,perc_snap,perc_college,single_person_hh,avg_hh_size,hfr,sexratio_mf,binge_drinking,population,logpop,popdensity,lpopdens,age_under_18,age_18_34,age_35_64,age_above_64,perc_white,perc_hispanic,suiWunl95,suiWunu95,suiWunse,suiWMun95l,suiWMun95u,suiWMunse,suiWFun95l,suiWFun95u,suiWFunse
Nevada,28,2006,32,21.6,32.7,9.9,65.400002,71.800003,58.599998,55.382195,38.933601,43.4,9.5,57562,4.6744347,20.999367,11.32233,3.3911252,35.09999999999999,1.055727,15.5,2522658,14.740824,22.7225713051338,3.1233587,25.42334747314453,23.60641860961914,39.94948577880859,11.02074909210205,75.965134,24.245722,19.6,23.6,1,29.299999,36.200001,1.8,8,11.9,1
Nevada,28,2007,32,20.5,31.5,9,65.900002,72.300003,59.200001,56.026051,40.836285,43.7,9.699999999999999,55517,4.6989861,21.8827,11.129571,3.4200006,39.7,1.0550501,16.89999961853027,2601072,14.771434,22.6623669791293,3.1207056,25.79523468017578,23.16927337646484,39.91249847412109,11.12299060821533,76.235237,25.078449,18.6,22.4,1,28.1,34.799999,1.7,7.3000002,11.1,.89999998
Nevada,28,2008,32,23.2,36,9.800000000000001,65.300003,72.099998,58.099998,57.49033,40.836285,43.1,10.8,52330,5.4451451,22.1768,11.04606,3.4358082,37.1,1.0583781,18.79999923706055,2653630,14.791439,23.1842652788757,3.1434739,25.77016639709473,23.06566429138184,39.94745254516602,11.21671772003174,80.005173,25.85961,21.1,25.200001,1,32.400002,39.599998,1.8,7.9000001,11.7,1
Nevada,28,2009,32,21.7,33.2,9.800000000000001,60.099998,65.300003,54.599998,53.638924,43.809288,43.3,13,47396,7.4518046,21.916443,10.844563,3.4727986,39.1,1.0631125,17.5,2684665,14.803066,23.17996978759766,3.1432886,25.86886596679688,23.62584495544434,39.25243759155273,11.252854347229,79.085197,26.491884,19.799999,23.700001,1,29.799999,36.599998,1.7,7.9000001,11.7,1
Nevada,28,2010,32,23.6,35.6,11,55.900002,61.599998,49.799999,49.428444,43.809288,44.8,16.4,47671,10.287079,21.709425,11.135078,3.4634278,37.2,1.0328078,17.20000076293945,2703440,14.810036,23.98708915710449,3.1775157,24.95364189147949,23.64776802062988,39.89076995849609,11.50782012939453,75.764854,26.618273,21.5,25.6,1,32.099998,39.099998,1.8,9,13,1
Nevada,28,2011,32,21.6,32.3,10.5,57.400002,62.299999,52.299999,49.680473,43.578087,45.26,15.5,47824,12.246457,22.669336,11.220708,3.4468715,31.8,1.0303028,18.60000038146973,2718819,14.815708,24.3520393371582,3.1926155,24.76696395874023,23.60593032836914,39.82402801513672,11.80307769775391,74.668655,27.110088,19.700001,23.6,1,29,35.700001,1.7,8.5,12.4,1
Nevada,28,2012,32,21.2,30.6,11.4,57.5,62.5,52.400002,47.471325,43.578087,45.16,15.8,46663,12.882612,22.966295,11.316919,3.4518714,37.7,1.0352728,15.10000038146973,2754874,14.828882,24.63268089294434,3.2040741,24.54041862487793,23.56357002258301,39.71530914306641,12.18070125579834,72.946548,27.275238,19.299999,23.200001,1,27.4,33.900002,1.7,9.3999996,13.5,1
Nevada,28,2013,32,22.4,33.5,10.8,59,65,52.700001,46.63073,45.161926,45.43,17.4,46208,12.935692,22.712568,11.495676,3.4715655,35.09999999999999,1.0337902,15.19999980926514,2790366,14.841683,24.86824989318848,3.2135918,24.25106239318848,23.47745513916016,39.63215637207031,12.63932800292969,71.822014,27.51432,20.4,24.299999,1,30.1,36.900002,1.7,8.8000002,12.8,1
Nevada,28,2014,32,23.2,35.6,10.4,58.599998,65.300003,51.799999,49.643166,45.161926,44.27,17,46138,13.515999,23.304853,11.791875,3.404516,34.4,1.0229819,16,2838281,14.858709,25.15534973144531,3.2250705,23.93915939331055,23.41207122802734,39.53372573852539,13.11504554748535,71.193954,27.808046,21.200001,25.200001,1,32.200001,39.099998,1.8,8.5,12.3,1
Nevada,28,2015,32,21.9,32.1,11.4,59.299999,65.900002,52.700001,51.24279,33.277164,45.4800009727478,13,47238,14.542916,24.324734,11.626532,3.3839095,32.8,1.0167373,14.19999980926514,2890845,14.877059,25.49286079406738,3.2383986,23.63937377929688,23.3455867767334,39.41176986694336,13.60326957702637,71.660194,28.121605,20,23.9,1,28.799999,35.400002,1.7,9.3999996,13.4,1
Nevada,28,2016,32,25.3,37.3,12.8,58.299999,65.599998,51,57.189423,33.277164,45.77000141143799,10.1,47744,14.958276,23.774866,11.567833,3.4255066,32.9,1.0253983,15.8,2940058,14.89394,25.86210060119629,3.2527785,23.40936088562012,23.24163436889648,39.23027420043945,14.11872863769531,70.551468,28.466785,23.200001,27.299999,1.1,33.799999,40.900002,1.8,10.7,14.9,1.1
New Hampshire,29,2000,33,10.6,17.3,4.1,70.900002,77.199997,65,36.831161,47.785492,40.44,4.5,45746,2.9249558,28.788731,9.3351059,3.1594114,39.1,1.0083616,17.89999961853027,1239882,14.030527,137.7980041503906,4.9257889,25.04980659484863,21.31679725646973,41.65964126586914,11.97375583648682,96.875237,1.8088205,8.6999998,12.4,.89999998,13.9,20.6,1.7,2.5999999,6,.80000001
New Hampshire,29,2001,33,13.4,21.4,5.6,69.699997,75.699997,64.099998,42.17852,45.416824,39.73,6.5,45744,2.8318214,29.052273,9.8298025,3.1579382,31,.99059719,15.80000019073486,1255517,14.043058,139.2681973541048,4.9364014,24.64799181620276,21.24095471700033,42.08160718282068,12.02944707870483,97.228996,1.6015384,11.3,15.4,1,17.700001,25.1,1.9,3.9000001,7.9000001,1
New Hampshire,29,2002,33,10.5,17.7,3.5,68,74,62.200001,42.200771,45.416824,41.07,5.8,46522,3.2348402,30.217249,9.756505,3.2333159,31.7,.98777825,16.60000038146973,1269089,14.05381,140.7383905578195,4.9469028,24.246177037557,21.16511217753092,42.5035730997721,12.08513832092285,96.832802,1.6753342,8.6999998,12.3,.89999998,14.3,21,1.7,2.2,5.3000002,.80000001
New Hampshire,29,2003,33,12.5,20.5,4.8,68.400002,74.800003,62.299999,41.267986,29.627769,41.71,5.8,48139,3.4991093,30.383799,9.766758,3.2038596,33,.98751605,17.70000076293945,1279840,14.062245,142.2085837615341,4.9572949,23.84436225891113,21.08926963806152,42.92553901672363,12.14082956314087,96.222427,1.8096441,10.6,14.5,1,16.9,24.1,1.8,3.2,6.8000002,.89999998
New Hampshire,29,2004,33,10.4,16.6,4.4,68.400002,74.5,62.599998,47.121689,29.627769,41.74,5.4,49219,3.7553842,32.215546,10.101825,3.197294,31.5,.98845685,16.10000038146973,1290121,14.070247,143.6787769652487,4.9675803,23.44254748026526,21.01342709859213,43.34750493367517,12.19652080535889,96.455696,2.0688291,8.6000004,12.2,.89999998,13.4,19.9,1.6,2.9000001,6.4000001,.80000001
New Hampshire,29,2005,33,12.9,21.6,4.6,68.599998,74.699997,62.900002,43.107193,46.205605,41,5.6,49562,4.0285192,31.387352,9.8238306,3.2280781,36.4,.9868077,14.69999980926514,1298492,14.076715,145.1489701689634,4.9777608,23.0407327016195,20.93758455912271,43.76947085062659,12.2522120475769,95.926247,1.9064437,11,14.9,1,17.9,25.200001,1.9,3.0999999,6.5999999,.80000001
New Hampshire,29,2006,33,12,17.9,6.3,68.5,73.900002,63.299999,55.424164,46.205605,41.7,5.4,50402,4.3059058,31.995451,12.652113,3.1018782,36.4,.99337041,15.19999980926514,1308389,14.084307,146.619163372678,4.9878383,22.63891792297363,20.86174201965332,44.19143676757813,12.30790328979492,95.726357,2.2391143,10.1,13.9,1,14.6,21.200001,1.7,4.5,8.5,1
New Hampshire,29,2007,33,12.3,19.6,5.2,68.300003,74.199997,62.799999,52.761917,63.474556,41.7,5.8,50054,4.5027962,32.355572,11.922455,3.1752698,36.4,.98920542,15.5,1312540,14.087475,146.101662327186,4.9843025,23.0526294708252,20.62081146240234,43.93339157104492,12.39316940307617,95.822861,2.4856591,10.4,14.2,1,16.1,23.1,1.8,3.5999999,7.1999998,.89999998
New Hampshire,29,2008,33,14.2,22.3,6.2,68.199997,73.099998,63.5,59.723824,63.567238,41.9,7,49408,4.8318801,33.242111,11.857345,3.13239,36.8,.98768497,16.5,1315906,14.090036,146.32958133968,4.9858613,22.67922401428223,20.50448989868164,44.19270706176758,12.62358093261719,96.092064,2.973304,12.1,16.299999,1.1,18.6,26.1,1.9,4.5,8.5,1
New Hampshire,29,2009,33,12.9,21.1,5,65.900002,69.900002,62,56.396255,61.792908,43.1,7.8,48970,5.9981675,32.646633,12.893796,3.109648,38.3,1.0004183,15.80000019073486,1316102,14.090185,146.6775970458984,4.9882369,22.66806221008301,20.98988914489746,43.4975471496582,12.84450054168701,95.715607,2.7768152,10.9,14.9,1,17.5,24.700001,1.8,3.4000001,7.0999999,.89999998
New Hampshire,29,2010,33,15.4,25,6.1,66,69.900002,62.299999,51.86018,61.792908,42.5,6.6,50458,7.9269662,33.577679,12.906006,3.0704184,39.4,.98956811,15.10000038146973,1316708,14.090645,146.7653961181641,4.9888353,22.52402877807617,20.2838191986084,44.22876739501953,12.96338748931885,95.491966,2.7240367,13.2,17.6,1.1,21,28.9,2,4.3000002,8.3000002,1
New Hampshire,29,2011,33,15.5,25.3,6,65.599998,69.699997,61.599998,42.922054,46.939972,43.47,7.6,50629,8.602231,33.620049,13.088514,3.064121,38.5,.9864186,18.70000076293945,1318344,14.091887,146.985595703125,4.9903345,22.10635757446289,20.33534240722656,44.24676132202148,13.31153869628906,96.144196,2.8235602,13.3,17.6,1.1,21.299999,29.200001,2,4.1999998,8.1999998,1
New Hampshire,29,2012,33,15.8,25.3,6.6,65.300003,69.400002,61.400002,50.887447,46.939972,42.98,8.1,51116,8.8463154,35.495876,13.225609,3.0727596,39.4,.98026514,17,1321393,14.094197,147.1602020263672,4.9915218,21.6880931854248,20.46879196166992,44.14242553710938,13.70068740844727,95.553101,3.0386503,13.6,18,1.1,21.299999,29.200001,2,4.6999998,8.8999996,1
New Hampshire,29,2013,33,14.2,22.2,6.4,65.800003,70,61.799999,51.533997,56.230606,43.87,9,51861,8.8696136,35.350494,13.179403,3.0402203,40.6,.99955082,16.79999923706055,1322660,14.095156,147.3497924804688,4.9928093,21.2906436920166,20.62977409362793,43.89779663085938,14.18178558349609,95.497856,3.1043653,12.1,16.299999,1.1,18.5,25.9,1.9,4.5999999,8.6999998,1
New Hampshire,29,2014,33,19.3,30.2,8.800000000000001,65.599998,69.199997,62.099998,50.606445,56.116322,44.1,7.2,52158,8.4112453,35.419582,13.089636,3.0541017,38.1,1.0024465,16.79999923706055,1327996,14.099181,147.5617980957031,4.994247,20.87143135070801,20.86423873901367,43.58803176879883,14.67629623413086,95.51693,3.1250823,16.9,21.799999,1.2,25.9,34.5,2.2,6.5999999,11.4,1.2
New Hampshire,29,2015,33,17.8,26.1,9.699999999999999,66,70.400002,61.700001,51.287315,47.040016,43.47000122070313,7.3,53512,7.9885535,35.680626,13.41259,3.0370042,37.2,1.003592,16.5,1330608,14.101147,147.9116058349609,4.9966149,20.51652336120605,21.0545825958252,43.17713165283203,15.25176334381104,95.469894,3.3308835,15.5,20.1,1.2,22.1,30.1,2,7.4000001,12.4,1.2
New Hampshire,29,2016,33,19,29.1,9.1,67.199997,71.900002,62.700001,58.118561,47.040016,43.0400013923645,6.4,54247,7.3767133,36.864136,13.602943,3.0713432,46.3,1.0221797,18,1334795,14.104288,148.2803955078125,4.999105,20.11136627197266,21.29373741149902,42.74671936035156,15.84817504882813,95.200905,3.5563343,16.6,21.4,1.2,24.799999,33.299999,2.2,6.9000001,11.7,1.2
New Jersey,30,2000,34,7.3,12,2.8,64.199997,73.699997,55.5,57.956512,38.724014,45.21,7.3,56109,4.0883942,30.165094,9.7046118,3.4547851,10.8,.96886539,12.89999961853027,8430621,15.947381,1134.416015625,7.0338731,24.80949783325195,22.17245483398438,39.78902816772461,13.22901916503906,74.555901,13.251637,6.5999999,8,.30000001,10.8,13.2,.60000002,2.3,3.4000001,.30000001
New Jersey,30,2001,34,7.8,12.3,3.5,63,71.699997,55.099998,65.76992,48.842083,44.94,8.1,56108,3.7394478,31.972322,9.8124657,3.4119768,12.2,.94890589,13.5,8492671,15.954714,1141.386448698129,7.039999,24.66647911071777,22.00432968139648,40.15474764506018,13.17444388071696,75.524826,13.762861,7.0999999,8.3999996,.30000001,11,13.5,.60000002,2.9000001,4.0999999,.30000001
New Jersey,30,2002,34,7.4,12.2,2.8,62.299999,70.099998,55,56.597271,64.214874,44.58,7.9,56947,3.7391834,31.750807,9.1448164,3.4624956,11.7,.9550364,13.89999961853027,8552643,15.961751,1148.35688177126,7.0460873,24.52346038818359,21.83620452880859,40.52046712239587,13.11986859639485,73.606461,14.27539,6.6999998,8,.30000001,11,13.4,.60000002,2.2,3.4000001,.30000001
New Jersey,30,2003,34,7.7,12.8,2.8,62.400002,69.400002,55.900002,60.762981,63.7924,44.54,8.6,58095,3.9417644,32.28035,9.3147783,3.4609077,11.2,.96016604,16,8601402,15.967436,1155.32731484439,7.0521388,24.38044166564941,21.6680793762207,40.88618659973145,13.06529331207275,73.532501,14.62128,7,8.3999996,.30000001,11.6,14.1,.60000002,2.2,3.4000001,.30000001
New Jersey,30,2004,34,7.8,13,2.9,63,71,55.700001,67.491028,68.026909,45.49,8,58785,4.2699914,33.507256,9.2404661,3.4536314,10.8,.95634985,14.5,8634561,15.971283,1162.297747917521,7.0581541,24.23742294311523,21.49995422363281,41.25190607706702,13.01071802775066,71.884094,14.988309,7.0999999,8.5,.30000001,11.7,14.2,.60000002,2.3,3.5,.30000001
New Jersey,30,2005,34,7.1,11.6,2.8,63.400002,72.300003,55.099998,62.958931,67.817795,46.16,6.8,59350,4.5355663,34.50547,9.861948,3.4509189,10.6,.96443826,13.19999980926514,8651974,15.973298,1169.26818099065,7.0641332,24.09440422058105,21.33182907104492,41.61762555440271,12.95614274342854,71.089523,15.394092,6.4000001,7.6999998,.30000001,10.4,12.7,.60000002,2.3,3.4000001,.30000001
New Jersey,30,2006,34,7.7,12.9,2.8,63.400002,72.300003,55.200001,61.084465,68.262833,45.8,8.800000000000001,60503,4.6834683,33.593414,11.458034,3.3922074,11.8,.98848265,14.30000019073486,8661679,15.97442,1176.23861406378,7.0700769,23.95138549804688,21.16370391845703,41.98334503173828,12.90156745910645,70.697098,15.597164,7.0999999,8.3999996,.30000001,11.7,14.2,.60000002,2.2,3.4000001,.30000001
New Jersey,30,2007,34,8,13.1,3.1,63.799999,71.900002,56.099998,75.437042,68.251732,46.40000000000001,8.699999999999999,60708,4.7765441,33.881538,11.635797,3.3792851,6.3,.99145943,13.60000038146973,8677885,15.976289,1168.85793435879,7.0637822,23.98995780944824,21.13768196105957,41.84701919555664,13.02534103393555,70.808479,15.87681,7.3000002,8.6999998,.30000001,11.9,14.4,.60000002,2.5,3.7,.30000001
New Jersey,30,2008,34,8.1,13.3,3.1,63.700001,70.599998,57.299999,72.18222,69.14151,46.2,9.199999999999999,61193,5.0264664,34.853466,11.835715,3.3972843,8.799999999999999,.9975493,14,8711090,15.980107,1167.35510420679,7.0624957,23.80545043945313,21.04541969299316,42.00933837890625,13.13979244232178,72.538391,16.401297,7.4000001,8.8000002,.30000001,12.1,14.6,.60000002,2.5,3.5999999,.30000001
New Jersey,30,2009,34,7.5,13.3,2,62.099998,68,56.599998,67.934608,67.688881,46.5,9.300000000000001,58380,5.708951,34.935928,11.720791,3.3723457,9.800000000000001,.99508578,14.30000019073486,8755602,15.985205,1166.260009765625,7.0615573,23.95551109313965,21.24995994567871,41.60849761962891,13.18603134155273,72.458176,16.697466,6.9000001,8.1999998,.30000001,12.1,14.6,.60000002,1.5,2.5,.2
New Jersey,30,2010,34,9.300000000000001,14.9,3.9,60.700001,67.800003,54.099998,56.391109,49.390469,46.40000000000001,10.7,58707,7.0653157,35.726826,11.5679,3.4499655,8.5,.97780937,13.80000019073486,8803881,15.990704,1185.927978515625,7.0782809,23.86655616760254,21.19304847717285,41.69083023071289,13.24956512451172,71.377632,17.768787,8.6000004,10,.40000001,13.6,16.299999,.69999999,3.2,4.5,.30000001
New Jersey,30,2011,34,9.300000000000001,15,3.8,60.700001,67.300003,54.400002,60.658165,51.762844,46.94,11.4,57875,8.5846615,35.668259,11.547943,3.4023864,10.2,.97876674,18.20000076293945,8842934,15.99513,1190.2099609375,7.0818849,23.63393020629883,21.28221702575684,41.68844223022461,13.39541244506836,71.29879,18.129168,8.5,10,.40000001,13.7,16.299999,.69999999,3.0999999,4.4000001,.30000001
New Jersey,30,2012,34,8.800000000000001,14.3,3.6,59.900002,66.5,53.799999,59.373409,52.2225,47.18,9.300000000000001,58762,9.3086596,36.783978,11.353137,3.4220216,7.000000000000001,.97489721,17.70000076293945,8874893,15.998736,1195.760986328125,7.0865378,23.37591743469238,21.41228103637695,41.61042404174805,13.60137844085693,71.012726,18.532238,8.1000004,9.6000004,.40000001,13,15.6,.69999999,2.9000001,4.1999998,.30000001
New Jersey,30,2013,34,10.2,16.2,4.4,59.099998,65.099998,53.599998,59.652924,52.840973,48,11.1,59087,9.8375235,36.90876,11.172493,3.4288249,5.600000000000001,.98551691,16.29999923706055,8907384,16.002392,1200.998046875,7.0909081,23.17873573303223,21.51409339904785,41.48045349121094,13.82671928405762,70.20417,18.92935,9.3999996,10.9,.40000001,14.8,17.5,.69999999,3.7,5.0999999,.40000001
New Jersey,30,2014,34,10.4,16.1,4.8,59.700001,66.5,53.400002,61.356068,52.840973,47.57,11.3,59307,9.88309,37.719742,11.32607,3.4038806,9.700000000000001,.98431283,15.80000019073486,8938844,16.005917,1206.704956054688,7.0956488,22.94340896606445,21.62022972106934,41.35915374755859,14.0772066116333,69.2939,19.352329,9.6000004,11.1,.40000001,14.8,17.5,.69999999,4,5.5,.40000001
New Jersey,30,2015,34,10.6,16.3,5,60.799999,67.800003,54.200001,62.605312,53.642689,48.32000136375427,11.2,60363,10.110809,38.326691,11.270066,3.4070952,8.1,.98511827,16,8958013,16.008059,1210.7900390625,7.0990286,22.72258758544922,21.6856632232666,41.22558212280273,14.36616897583008,69.76873,19.680525,9.8000002,11.3,.40000001,14.9,17.700001,.69999999,4.1999998,5.8000002,.40000001
New Jersey,30,2016,34,9.199999999999999,14.5,4.1,61.200001,68.400002,54.400002,66.747017,53.642689,48.12999963760376,9.4,60867,9.8383369,39.18652,11.443206,3.4104795,8.9,.98658586,16,8944469,16.006546,1212.291015625,7.1002674,22.54302024841309,21.76293563842773,40.97476196289063,14.71928119659424,70.274284,19.977865,8.5,9.8999996,.40000001,13.2,15.8,.69999999,3.4000001,4.8000002,.30000001
New Mexico,31,2000,35,18.3,29.3,7.7,60.5,67.900002,53.900002,42.08226,51.050747,45.41,17.5,39510,9.2984095,23.420578,10.044828,3.4185719,43.8,.94712877,15.35000038146973,1821204,14.415009,14.98939990997314,2.7073433,27.95828056335449,22.63092803955078,37.74396133422852,11.66683006286621,70.396622,42.102329,16.200001,20.5,1.1,25.5,33.200001,2,5.9000001,9.8999996,1
New Mexico,31,2001,35,20.2,31.6,9.1,60.799999,68,54.299999,54.321342,51.201252,45.22,18,39337,8.912262,23.94125,10.184268,3.4274802,39.1,.96368927,15.80000019073486,1831690,14.42075,15.17556433454223,2.7196865,27.65026950836182,22.7955322265625,37.77447827657064,11.77971982955933,70.412376,42.822426,18,22.4,1.1,27.700001,35.599998,2,7.1999998,11.5,1.1
New Mexico,31,2002,35,19.6,32.4,7.1,60.599998,66.800003,54.700001,53.177261,51.201252,45.85,17.9,40034,9.1875267,26.082844,10.752493,3.3854327,43.1,.97544867,14.39999961853027,1855309,14.433562,15.36172875911132,2.7318792,27.34225845336914,22.96013641357422,37.80499521891276,11.89260959625244,72.967949,43.157032,17.4,21.700001,1.1,28.4,36.400002,2,5.4000001,9.1999998,.89999998
New Mexico,31,2003,35,18.8,31.7,6.3,61.5,66.300003,56.900002,54.753899,66.923439,45.75,18.1,41081,10.374824,24.040916,10.477643,3.3309281,40.7,.96774626,15.30000019073486,1877574,14.445491,15.5478931836804,2.7439251,27.03424739837646,23.12474060058594,37.83551216125488,12.00549936294556,72.330345,43.294907,16.700001,20.9,1.1,27.799999,35.599998,2,4.6999998,8.1999998,.89999998
New Mexico,31,2004,35,18.8,30.9,7,60.700001,67.300003,54.599998,56.925793,66.923439,46.18,16.5,43514,11.698448,23.843477,11.647796,3.2845871,39.1,.9608947,13,1903808,14.459367,15.73405760824949,2.7558277,26.72623634338379,23.28934478759766,37.86602910359701,12.11838912963867,72.837723,43.643631,16.700001,20.9,1.1,27.1,34.799999,2,5.4000001,9.1000004,.89999998
New Mexico,31,2005,35,18.7,30.7,7.1,62,69.800003,54.5,61.910007,66.923439,46.28,17.9,43382,12.453565,25.473696,11.009127,3.3107495,40.6,.96865046,10.60000038146973,1932274,14.474208,15.92022203281863,2.76759,26.41822528839111,23.45394897460938,37.89654604593913,12.23127889633179,71.748825,43.880901,16.700001,20.799999,1.1,26.9,34.5,1.9,5.4000001,9.1000004,.89999998
New Mexico,31,2006,35,18.8,30.8,7.1,61,67.900002,54.599998,62.727642,66.923439,45.7,16.9,43774,12.469669,25.533195,12.558945,3.3020849,39.2,.99079525,13.19999980926514,1962137,14.489545,16.1063864573877,2.7792158,26.11021423339844,23.61855316162109,37.92706298828125,12.3441686630249,70.716301,44.721447,16.700001,20.9,1.1,27,34.599998,1.9,5.4000001,9.1000004,.89999998
New Mexico,31,2007,35,20.2,32.8,7.9,61.5,67.900002,55.299999,64.107735,66.923439,45.9,14,43471,11.75426,24.652376,12.559628,3.2703588,42.8,1.0145451,12.30000019073486,1990070,14.50368,16.0095470270763,2.7731853,25.61678886413574,23.59305763244629,38.30579376220703,12.48435974121094,71.372162,44.297646,18.1,22.299999,1.1,28.9,36.599998,2,6.1999998,10.1,1
New Mexico,31,2008,35,21,32,10.2,61.599998,68.199997,55.099998,68.090385,66.923439,46,19.3,42760,11.934328,25.055099,13.16044,3.2765417,35.7,.99634564,11.39999961853027,2010662,14.513974,16.1692348521277,2.7831104,25.5092945098877,23.53398704528809,38.16293334960938,12.79378604888916,76.359085,45.110355,18.799999,23.1,1.1,28.200001,35.900002,1.9,8.1999998,12.5,1.1
New Mexico,31,2009,35,19.1,30.2,8.199999999999999,58.099998,63.599998,52.900002,60.147121,65.171021,45.3,19.3,43042,14.290688,25.936996,12.38128,3.3572445,37.5,.99174285,12.80000019073486,2036802,14.526892,16.19094085693359,2.784452,25.6517505645752,23.65277862548828,38.05528259277344,12.64018821716309,75.290138,45.597515,17,21.1,1.1,26.5,33.799999,1.9,6.4000001,10.4,1
